amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	number-of-items	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	price-designation	customized-url	customized-page 
112-2316309-6833834		2023-02-26T22:21:53+00:00	2023-02-27T00:52:43+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	13.65	0.82							GASSAWAY	WV	26624-7200	US		FALSE		https://zme-caps.amazon.com/t/KAi3qoc97BXp/RJZblAiXQua7HRz66pCUPU6Ury18pBxw6rfUNdO4VF4/19	https://a.co/h7A3Gy6
112-2316309-6833834		2023-02-26T22:21:53+00:00	2023-02-27T00:52:43+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	19.65	1.18							GASSAWAY	WV	26624-7200	US		FALSE		https://zme-caps.amazon.com/t/sW7kZevWSfCG/E2-mz1sHBFDZR7oOFBjIgRtp84SNYhvVnp8cH-GhQNc/19	https://a.co/bk3ENVv
112-0336033-5281075		2023-02-26T22:38:49+00:00	2023-02-27T23:46:02+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	14.65	1.23							LAS VEGAS	NV	89123-1041	US		FALSE		https://zme-caps.amazon.com/t/8TSZyXkpgr6k/bRF3AijNBtRDwHJ0edhqataJzQqlB19sxvFlTMTmW88/19	https://a.co/1jAExqz
111-9755320-8289003		2023-02-26T23:22:18+00:00	2023-02-27T21:27:30+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	21.65	2.14							South San Francisco	CA	94080	US		FALSE		https://zme-caps.amazon.com/t/PK6JHCoD5ifK/DSMatijEzOh5ZiAadoQE559Dx2p8SletR-t1rLJs1Iw/19	https://a.co/6RkwrLF
111-1564529-7713031		2023-02-26T23:34:36+00:00	2023-02-27T00:54:29+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	19.65	1.52							ONTARIO	CA	91761-7521	US		FALSE		https://zme-caps.amazon.com/t/qx3tyH74G7cE/_QCuYyteGngsS7fJdOiLvBwmk_t5n21auTNBAN2SIOI/19	https://a.co/4esl9YJ
113-2634937-9416233		2023-02-27T00:10:49+00:00	2023-02-28T23:24:24+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1		0										WILLIAMSBURG	VA	23186-0003	US		FALSE		https://zme-caps.amazon.com/t/4Rjl8W6sKxoL/K4GgRwdHsmk7mixCejMKe6MvwinErs5UyqnEWKxokC8/19	https://a.co/23oe8RZ
111-3564460-0085036		2023-02-27T00:32:05+00:00	2023-02-27T00:55:52+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	14.65	0.88							BALTIMORE	MD	21202-5823	US		FALSE		https://zme-caps.amazon.com/t/kg1dtNif9TJ0/PGYick4QBPnYS5DJbl8svOvOJI2wpVpo-yXKxiRsg0c/19	https://a.co/0Nuys7E
114-8086411-7008202		2023-02-27T00:33:06+00:00	2023-02-27T21:27:42+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	24.65	1.73							BOCA RATON	FL	33433-5548	US		FALSE		https://zme-caps.amazon.com/t/cjBUbf5DJmS8/Ai51ng053tf0kJsUaGoe_1iD5PNSezsWFCUBc_LOjPw/19	https://a.co/cWuHgF6
112-2715444-1459439		2023-02-27T00:54:02+00:00	2023-02-27T21:27:34+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	44.65	3.57							COLUMBIA	SC	29209-2583	US		FALSE		https://zme-caps.amazon.com/t/sLbIcTeeF2us/JKGAFbG6sG6Teefj5Mx_DlS43693I5KQRYgFUwxB7WI/19	https://a.co/iuIsK59
113-5769010-5298648		2023-02-27T01:04:06+00:00	2023-02-27T21:37:47+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	21.65	1.52							WADE	NC	28395-9096	US		FALSE		https://zme-caps.amazon.com/t/T4DS7a4Cf6QO/-_PXJSf2bc_5kjvZ78VVB6D5RYEA9wm_XpdA_N4lQWE/19	https://a.co/gBY3ZXz
112-2803881-3882643		2023-02-27T01:30:26+00:00	2023-02-27T21:27:35+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	17.65	1.24							OSCEOLA	IN	46561-1912	US		FALSE		https://zme-caps.amazon.com/t/FDUuj9ywspOU/yGulovZDJ9RGpU9kV_UIOvvNBMiJAQThCi41T_VoOmA/19	https://a.co/4OjdiIe
112-4321294-8381032		2023-02-27T01:36:20+00:00	2023-02-27T14:34:41+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	28.65	1.9	7.99	0.53					WOODSTOWN	NJ	08098-1356	US		FALSE		https://zme-caps.amazon.com/t/Gmdz7PbKhKh5/ta2llU5tUvP_sdD5yILzwB-r9PEdfMAjE7GGpV80l8A/19	https://a.co/7aiqNqw
111-4310082-2208241		2023-02-27T01:40:25+00:00	2023-03-01T02:17:14+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	14.65	0.92							Brockton	Massachusetts	2301	US		FALSE		https://zme-caps.amazon.com/t/cMgh0ZsMqBY4/IeQEyKP6nQqsxfbCoWJzPPab_VOtj3iJ7Q99rsEL7R8/19	https://a.co/0mKLcXV
112-1933495-6707469		2023-02-27T02:06:04+00:00	2023-02-27T21:27:39+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	23.65	2.19							SEASIDE	CA	93955-5931	US		FALSE		https://zme-caps.amazon.com/t/KCjIZi2XuZ8N/M6a749QbjDGd6miVFas23fNt0zLQqTUukpac0MikgeM/19	https://a.co/5Mth4Lj
111-4746962-5913801		2023-02-27T02:11:32+00:00	2023-02-27T21:29:08+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	22.65	1.81							JACKSONVILLE	AL	36265-1602	US		FALSE		https://zme-caps.amazon.com/t/KuTFzm0I2xYP/btfAr5wuRUcVCwKKELe8IKb2hNSlWEJasyTRWFBlPJM/19	https://a.co/hzJGzLa
114-9708619-4225800		2023-02-27T02:41:00+00:00	2023-02-27T21:27:37+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	1.37							HOUSTON	TX	77044-1704	US		FALSE		https://zme-caps.amazon.com/t/8AqTXYLVfy33/gMKvPFjuX75bLJK79YKi3ahB2t1nNRaZFcJDbEHcYKY/19	https://a.co/3Edw48b
112-9466552-1089852		2023-02-27T02:53:15+00:00	2023-02-27T21:27:35+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	24.65	2.03							SAN ANTONIO	TX	78203-1625	US		FALSE		https://zme-caps.amazon.com/t/JIIYsirg8sIl/fT-vEOEI89nHGMlXr-vWyzfIqxNRU_ZQXWVl6FNWT1U/19	https://a.co/bxOarud
114-8887517-6329805		2023-02-27T02:56:34+00:00	2023-02-27T21:27:34+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	20.65	1.7							SAN MARCOS	TX	78666-3075	US		FALSE		https://zme-caps.amazon.com/t/TQPmY2utd2GP/0FvaOaMEE8QRmLI2i2qPHUjUBOf775bciGeVQXyvE6c/19	https://a.co/9RGAzMM
114-8128914-1290615		2023-02-27T03:00:47+00:00	2023-02-27T21:27:35+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	15.65	1.1							WILLIAMSBURG	VA	23186-0003	US		FALSE		https://zme-caps.amazon.com/t/2vwzzQ0irRCE/DVITgBDyk2QSVklJnNNf0vO6xMa64ukKrFVi_6Juzww/19	https://a.co/eC1mQfu
113-8881987-1941008		2023-02-27T03:25:41+00:00	2023-02-27T14:34:46+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		SecondDay	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	1.25	8.99	0.68					MINNEAPOLIS	MN	55436-2701	US		FALSE		https://zme-caps.amazon.com/t/2uCg636ahA87/urCumj8mTmo0pvGm6u8KEgfVhlOMvefY74DcfdbKXc0/19	https://a.co/dJmnBLl
113-8860298-7139460		2023-02-27T03:37:39+00:00	2023-02-28T00:56:06+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	1.54							NASHVILLE	TN	37228-3011	US		FALSE		https://zme-caps.amazon.com/t/3b4XoPaRjZSQ/2XQFaQfRzprJEhTXr80-rAXj6iUW-NfWseM3EuW4CJY/19	https://a.co/d8Plppa
114-2305289-7336221		2023-02-27T04:25:53+00:00	2023-02-27T21:27:39+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	13.65	1.4							BERKELEY	CA	94704-3047	US		FALSE		https://zme-caps.amazon.com/t/guBgxTGMLKt9/wyWQ_Mu25U8-fuXQC09Hgx_GLweZB3MfOnKtQ4bfOFo/19	https://a.co/7eLEyXb
113-8627076-5880248		2023-02-27T04:38:39+00:00	2023-02-27T21:27:37+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	28.65	2.72							SAN FERNANDO	CA	91340-4412	US		FALSE		https://zme-caps.amazon.com/t/qoIRxHaovWFG/2s-RDym2h-OhoUbg2hm2DQLsI95rFoRYKBqj6CNQE28/19	https://a.co/4qJt0if
111-3251183-2145836		2023-02-27T05:17:33+00:00	2023-02-27T21:38:29+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	18.65	1.91							WEST HOLLYWOOD	CA	90046-5365	US		FALSE		https://zme-caps.amazon.com/t/ziHUwZ4jPFLx/fmkrykpib5_3k0yN54RsW8vtfjHERcO2np7Tiou4o1w/19	https://a.co/6d29FrX
114-6683477-6721047		2023-02-27T05:24:32+00:00	2023-02-27T22:54:32+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	20.65	1.6							Orange	Ca	92867-4504	US		FALSE		https://zme-caps.amazon.com/t/0Vf79Qt1XRaO/nEZllGazn_4g7v4ekcJru-rOeKVj0qBDuyN0NU0h2l4/19	https://a.co/f5C3g8Q
111-8818627-6295453		2023-02-27T06:06:38+00:00	2023-02-27T22:41:10+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	20.65	1.7							CLEBURNE	TX	76031-4230	US		FALSE		https://zme-caps.amazon.com/t/DEdysMFYGYKV/R3MbM9xmlUkQeGXs3JmbEB5jD0TyxqDiv2XWKSvEqXY/19	https://a.co/04ED5w6
113-1305009-6623401		2023-02-27T06:19:44+00:00	2023-02-27T22:51:21+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	1.76	0.15							RIVERSIDE	CA	92503-2424	US		FALSE		https://zme-caps.amazon.com/t/mxjKowSEsgae/zBiFP7yw5QYLjefMayLNUwteRKTFezJbdmqfHUldKiA/19	https://a.co/hf9GMvC
114-8741900-4409869		2023-02-27T07:57:09+00:00	2023-02-27T22:42:04+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	20.65	1.96							CANYON COUNTRY	CA	91351-3418	US		FALSE		https://zme-caps.amazon.com/t/VEISN6MQ13Yh/A0LLBebqsIb5TY6JKrL82rbtsZyGzsL3XgU1bupoJeA/19	https://a.co/hWKWzag
114-9315253-9417837		2023-02-27T08:25:34+00:00	2023-02-27T22:41:36+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Happy Birthday with Custom Name 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	HBDCUSTOMNAME	B099V93FGY	1	Shipped	1	USD	21.98	1.32							DETROIT	MI	48205-1433	US		FALSE		https://zme-caps.amazon.com/t/7bGVXWK1sMru/TZk91ag_nJMXZ6dFyEo7aQvD2PMhCFuB3_Ep9ZyLwNs/19	https://a.co/15TIako
113-8312401-7197830		2023-02-27T12:25:16+00:00	2023-02-27T14:34:43+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		SecondDay	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	18.65	1.24	8.99	0.6					PLAINSBORO	NJ	08536-3909	US		FALSE		https://zme-caps.amazon.com/t/E2pFe97Mw3sM/hF0yjv1IqR87rw_tufTMWZExw6QcjfrdAIvkOPjisWk/19	https://a.co/dGp1HWL
114-7031711-4522643		2023-02-27T12:34:32+00:00	2023-02-27T14:34:56+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		SecondDay	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	23.65	1.42	8.99	0.54					ERIE	PA	16506-6157	US		FALSE		https://zme-caps.amazon.com/t/8U29X9yBuiKU/SIU2PleByjt8BJ8lBiVEuY0Ibjd1WW2qVvDx_pjeSnU/19	https://a.co/es7xS7s
111-6681890-6105010		2023-02-27T14:14:28+00:00	2023-02-27T23:02:03+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	26.65	1.73							ORLANDO	FL	32821-5408	US		FALSE		https://zme-caps.amazon.com/t/KRQDtHCANIFY/EOMrk-jCJmd1VQ6eMiBE-x6RKkWvmwglbxyZqyaksD0/19	https://a.co/bvk5sZh
113-2472553-1335441		2023-02-27T15:01:06+00:00	2023-02-27T23:06:55+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	18.65	1.54							CASTROVILLE	TX	78009-2709	US		FALSE		https://zme-caps.amazon.com/t/DOA5cBGEBvve/coz5ijUeQrZclEnR0N4nz6Pm2oXZNqyO78QdwpLmuM8/19	https://a.co/0DdSu92
113-6301020-2287424		2023-02-27T15:36:25+00:00	2023-02-27T22:52:55+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	14.65								Boston	MA	2215	US		TRUE		https://zme-caps.amazon.com/t/0Bih23xza6v4/aZ8s37rHBMd1G4Ce2EpqT5LhzVEXet9-FiPGdjnKGSs/19	https://a.co/emArtqd
112-0332071-4660250		2023-02-27T15:38:47+00:00	2023-02-27T22:59:49+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	22.65	1.87							VISTA	CA	92081-7332	US		FALSE		https://zme-caps.amazon.com/t/LYdHDy7KqzUn/kBhJf0QLBe1YOv5628YhyMoRIpPJckBaPAB_8oNvgU0/19	https://a.co/be0RnSX
113-3008233-7015465		2023-02-27T16:22:50+00:00	2023-02-28T00:40:10+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Cursive Letter Balloons - Custom Script Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	XCURSIVELETTERS	B09CW233GB	1	Shipped	1	USD	16.68	1.04							ROUND ROCK	TX	78664-5820	US		FALSE		https://zme-caps.amazon.com/t/t3CsavUuQowG/KnGqx33MewaQHhYPsjk6MlnogiAa_RJ5Vnz2MFMMD6U/19	https://a.co/657R0on
113-8621469-6661066		2023-02-27T16:30:41+00:00	2023-02-27T22:49:55+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	20.65	1.24							FARMINGTON HILLS	MI	48334-1402	US		TRUE		https://zme-caps.amazon.com/t/SY99KVrXGzW3/xDs-pK-9ST0_yPmU6_hkIeb0vIZClVrgHRZAWNGgucg/19	https://a.co/dznHp3c
111-7406554-2445024		2023-02-27T16:30:54+00:00	2023-02-27T23:00:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	14.65	1.03							INDIANAPOLIS	IN	46202-2103	US		FALSE		https://zme-caps.amazon.com/t/JM3EtUxbjSPy/n0A6Ly3SkGUZHRIcOkQnmweb7yPxUkUjnDBfgttghCs/19	https://a.co/eMfL2pq
113-4941101-5991407		2023-02-27T16:33:12+00:00	2023-02-27T22:53:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	24.65	1.48							Northville	Mi	48168	US		FALSE		https://zme-caps.amazon.com/t/yUVgd7Llzttd/QbXKZcsX1Kh3FSNoUTNdqOXEiFa1EKDXyztDQGqRvNc/19	https://a.co/0CHMOlj
112-8419204-6988256		2023-02-27T16:45:47+00:00	2023-02-28T00:29:44+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Cursive Letter Balloons - Custom Script Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	XCURSIVELETTERS	B09CW233GB	1	Shipped	1	USD	18.68	1.46							CHANDLER	AZ	85225-1314	US		FALSE		https://zme-caps.amazon.com/t/1L5c0nxLQfGO/hK4pkVw7WFAOf7Z7sH8Lmqn-Qo_-RBC4jTTnSUoXIHs/19	https://a.co/bQMZqWA
112-9443922-5627466		2023-02-27T16:51:20+00:00	2023-02-27T22:57:50+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	17.65	1.38							CINCINNATI	OH	45227-3321	US		FALSE		https://zme-caps.amazon.com/t/5gkQZndsh0VT/cuUBfCMi0-YTDqWpXY3a0SDzLLXTIRqVXvCc8bBThQI/19	https://a.co/8HUWMkn
111-1992355-0135421		2023-02-27T16:56:33+00:00	2023-02-27T23:03:43+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	1.21							OREM	UT	84097-7701	US		TRUE	Business Price	https://zme-caps.amazon.com/t/6MpMMSemekKt/Rg5qhU_Uab6mm2Rmafuxeg1ppi_EZiO5m_oR64DIpjY/19	https://a.co/accSFq4
112-2968286-7789846		2023-02-27T17:25:42+00:00	2023-02-27T22:58:49+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	15.65	1.21							HUNTINGTON BEACH	CA	92647-2213	US		FALSE		https://zme-caps.amazon.com/t/hmfvYrX0upX3/-MjQzdAfsjTGfvrVWeV0dzczw3IRrEZak0zUSU_x82E/19	https://a.co/9KBtUCF
114-4333798-7563449		2023-02-27T17:38:09+00:00	2023-02-28T00:29:52+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Cursive Letter Balloons - Custom Script Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	XCURSIVELETTERS	B09CW233GB	1	Shipped	1	USD	22.68	1.64							Zebulon	NC	27597	US		FALSE		https://zme-caps.amazon.com/t/U8Fv8DQqgeqe/6_ZwwOp98APFj3pWXnxjiW0jpuCzt72-cJv3hUCUcyQ/19	https://a.co/3zS5nC6
114-2886952-8154628		2023-02-27T17:39:14+00:00	2023-02-28T22:52:23+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	15.65	1.31							EAST SAINT LOUIS	IL	62207-1345	US		FALSE		https://zme-caps.amazon.com/t/6Xwgpi9d8NuQ/1ly35yPyy2hLjNlPVDCsqtl2Do8BZ4OTGl7PjreF4yw/19	https://a.co/dAGlWml
111-6903758-6349856		2023-02-27T17:40:20+00:00	2023-02-27T23:12:20+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	26.65	2.73							CHICAGO	IL	60642-6594	US		FALSE		https://zme-caps.amazon.com/t/21QmxZ3XYv1S/N5GJjX4SKGQU9Az8rv0xA-zZLNso5_2vE6DRM3yhvIU/19	https://a.co/66TXWeH
113-7597058-4090629		2023-02-27T17:49:31+00:00	2023-02-27T23:01:37+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	1.76	0.11							TROY	MI	48084-3818	US		FALSE		https://zme-caps.amazon.com/t/NnIrVf2RRYTM/52cDLD30X9fYr9H9Q7nYx4jip8d4ijE0jZ9bFtJ1VA4/19	https://a.co/082jw6l
